candidate_id,rank,final_score,semantic_score,title_score,career_score,assessment_score,skill_trust_score,retrieval_score,behavioral_multiplier,reasoning
CAND_0081686,1,0.924575,92.4575,35.0000,24.0741,12.8850,9.1543,11.3442,1.1500,Search Engineer | 6.0 yrs exp | 3 AI role(s) in career | assess=12.9 | resp_rate=0.91 | mult=1.150
CAND_0032035,71766,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0516,Graphic Designer | 11.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.59 | mult=1.052
CAND_0032036,71767,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9452,Marketing Manager | 10.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.31 | mult=0.945
CAND_0032037,71768,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9780,HR Manager | 14.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.70 | mult=0.978
CAND_0032043,71769,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0411,Sales Executive | 1.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.64 | mult=1.041
CAND_0032044,71770,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0213,Sales Executive | 9.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.18 | mult=1.021
CAND_0032047,71771,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0040,Mechanical Engineer | 7.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.31 | mult=1.004
CAND_0032049,71772,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9991,Business Analyst | 10.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.16 | mult=0.999
CAND_0032052,71773,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0203,Graphic Designer | 12.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.22 | mult=1.020
CAND_0032053,71774,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1500,Project Manager | 10.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.75 | mult=1.150
CAND_0032056,71775,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9410,Customer Support | 2.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.16 | mult=0.941
CAND_0032057,71776,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9842,Civil Engineer | 10.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.20 | mult=0.984
CAND_0032060,71777,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1269,Graphic Designer | 11.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.78 | mult=1.127
CAND_0032063,71778,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8983,Project Manager | 5.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.12 | mult=0.898
CAND_0032064,71779,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9607,HR Manager | 13.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.20 | mult=0.961
CAND_0032065,71780,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9946,Mobile Developer | 3.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.12 | mult=0.995
CAND_0032066,71781,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0065,Sales Executive | 13.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.35 | mult=1.006
CAND_0032069,71782,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1052,Customer Support | 5.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.70 | mult=1.105
CAND_0032071,71783,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9575,Project Manager | 11.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.24 | mult=0.958
CAND_0032076,71784,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0321,Accountant | 13.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.44 | mult=1.032
CAND_0032079,71785,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0515,Civil Engineer | 5.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.42 | mult=1.052
CAND_0032081,71786,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1347,Graphic Designer | 6.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.74 | mult=1.135
CAND_0032083,71787,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0086,Civil Engineer | 8.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.59 | mult=1.009
CAND_0032085,71788,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1331,Civil Engineer | 2.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.65 | mult=1.133
CAND_0032086,71789,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9772,Operations Manager | 11.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.35 | mult=0.977
CAND_0032087,71790,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0838,Content Writer | 2.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.75 | mult=1.084
CAND_0032088,71791,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0121,Sales Executive | 14.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.27 | mult=1.012
CAND_0032091,71792,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9797,Business Analyst | 1.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.21 | mult=0.980
CAND_0032093,71793,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0185,Operations Manager | 8.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.62 | mult=1.018
CAND_0032096,71794,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9513,Graphic Designer | 3.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.12 | mult=0.951
CAND_0032097,71795,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9450,Java Developer | 9.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.37 | mult=0.945
CAND_0032098,71796,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0087,Accountant | 1.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.25 | mult=1.009
CAND_0032100,71797,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0600,Accountant | 11.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.65 | mult=1.060
CAND_0032102,71798,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0071,Mechanical Engineer | 7.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.49 | mult=1.007
CAND_0032103,71799,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0864,Sales Executive | 7.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.73 | mult=1.086
CAND_0032105,71800,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1195,Civil Engineer | 9.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=1.119
CAND_0032106,71801,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0597,Content Writer | 5.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.58 | mult=1.060
CAND_0032107,71802,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9849,Customer Support | 12.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.21 | mult=0.985
CAND_0032108,71803,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9905,Project Manager | 14.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.49 | mult=0.991
CAND_0032111,71804,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0886,Business Analyst | 5.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.58 | mult=1.089
CAND_0032114,71805,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9698,Content Writer | 8.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.63 | mult=0.970
CAND_0032117,71806,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9271,HR Manager | 12.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.06 | mult=0.927
CAND_0032124,71807,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0541,Marketing Manager | 9.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.65 | mult=1.054
CAND_0032125,71808,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0893,Accountant | 8.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.63 | mult=1.089
CAND_0032131,71809,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0724,Marketing Manager | 14.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.48 | mult=1.072
CAND_0032132,71810,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1204,Java Developer | 7.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.62 | mult=1.120
CAND_0032135,71811,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0232,Mechanical Engineer | 2.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.63 | mult=1.023
CAND_0032137,71812,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0581,Graphic Designer | 9.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.51 | mult=1.058
CAND_0032142,71813,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9484,Accountant | 14.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.29 | mult=0.948
CAND_0032143,71814,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9476,Operations Manager | 13.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.56 | mult=0.948
CAND_0032144,71815,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9902,Civil Engineer | 1.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.47 | mult=0.990
CAND_0032145,71816,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9636,Customer Support | 6.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.17 | mult=0.964
CAND_0032149,71817,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0501,Operations Manager | 6.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.36 | mult=1.050
CAND_0032151,71818,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9851,Customer Support | 6.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.25 | mult=0.985
CAND_0032153,71819,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9328,Mechanical Engineer | 5.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.18 | mult=0.933
CAND_0032158,71820,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0572,Accountant | 1.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.67 | mult=1.057
CAND_0032163,71821,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0539,Marketing Manager | 11.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.45 | mult=1.054
CAND_0032164,71822,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9255,Sales Executive | 3.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.18 | mult=0.925
CAND_0032165,71823,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9851,Operations Manager | 7.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.10 | mult=0.985
CAND_0032166,71824,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0804,Customer Support | 4.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.62 | mult=1.080
CAND_0032167,71825,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0322,Customer Support | 2.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.53 | mult=1.032
CAND_0032168,71826,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0014,HR Manager | 4.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=1.001
CAND_0032170,71827,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9441,Customer Support | 5.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.24 | mult=0.944
CAND_0032177,71828,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0844,Graphic Designer | 11.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.40 | mult=1.084
CAND_0032178,71829,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0732,Operations Manager | 1.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.55 | mult=1.073
CAND_0032181,71830,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0142,Accountant | 2.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.42 | mult=1.014
CAND_0032183,71831,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9987,HR Manager | 7.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.21 | mult=0.999
CAND_0032185,71832,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9560,Business Analyst | 5.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.16 | mult=0.956
CAND_0032187,71833,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9368,Customer Support | 11.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.12 | mult=0.937
CAND_0032189,71834,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9837,Graphic Designer | 10.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.15 | mult=0.984
CAND_0032190,71835,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1000,Operations Manager | 6.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.63 | mult=1.100
CAND_0032194,71836,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8764,Graphic Designer | 6.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.05 | mult=0.876
CAND_0032198,71837,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1418,Operations Manager | 5.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.68 | mult=1.142
CAND_0032200,71838,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0143,Content Writer | 4.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.43 | mult=1.014
CAND_0032203,71839,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0139,Customer Support | 8.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.75 | mult=1.014
CAND_0032206,71840,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0061,Business Analyst | 14.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.46 | mult=1.006
CAND_0032209,71841,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9682,Project Manager | 2.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.24 | mult=0.968
CAND_0032210,71842,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9374,Content Writer | 9.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.32 | mult=0.937
CAND_0032211,71843,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0973,Operations Manager | 5.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.56 | mult=1.097
CAND_0032212,71844,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1500,Accountant | 1.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.71 | mult=1.150
CAND_0032214,71845,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0633,Operations Manager | 7.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.58 | mult=1.063
CAND_0032218,71846,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8737,Business Analyst | 1.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.14 | mult=0.874
CAND_0032219,71847,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0903,Mechanical Engineer | 6.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=1.090
CAND_0032222,71848,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9855,Business Analyst | 6.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.35 | mult=0.986
CAND_0032224,71849,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0594,Sales Executive | 1.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.57 | mult=1.059
CAND_0032226,71850,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1295,Graphic Designer | 5.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.69 | mult=1.129
CAND_0032228,71851,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9580,Graphic Designer | 10.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.06 | mult=0.958
CAND_0032230,71852,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0437,Content Writer | 12.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.33 | mult=1.044
CAND_0032231,71853,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9387,Civil Engineer | 9.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.08 | mult=0.939
CAND_0032232,71854,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9346,Marketing Manager | 11.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.05 | mult=0.935
CAND_0032233,71855,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9875,Accountant | 1.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.31 | mult=0.988
CAND_0032234,71856,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0263,Marketing Manager | 8.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.45 | mult=1.026
CAND_0032239,71857,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0478,HR Manager | 2.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.62 | mult=1.048
CAND_0032241,71858,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0964,Civil Engineer | 4.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.53 | mult=1.096
CAND_0032247,71859,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9816,Marketing Manager | 11.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.41 | mult=0.982
CAND_0032249,71860,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0260,Business Analyst | 1.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.54 | mult=1.026
CAND_0032250,71861,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0463,Mobile Developer | 1.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.64 | mult=1.046
CAND_0032252,71862,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1341,Civil Engineer | 3.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.73 | mult=1.134
CAND_0032256,71863,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9811,Accountant | 12.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=0.981
CAND_0032259,71864,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0273,Graphic Designer | 9.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.62 | mult=1.027
CAND_0032265,71865,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9639,Mechanical Engineer | 10.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.23 | mult=0.964
CAND_0032266,71866,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0447,Mechanical Engineer | 14.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.32 | mult=1.045
CAND_0032267,71867,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0253,Marketing Manager | 14.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.41 | mult=1.025
CAND_0032272,71868,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0076,Project Manager | 12.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.36 | mult=1.008
CAND_0032274,71869,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0027,Marketing Manager | 6.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.59 | mult=1.003
CAND_0032275,71870,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1102,Graphic Designer | 8.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.74 | mult=1.110
CAND_0032278,71871,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0499,Content Writer | 10.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.25 | mult=1.050
CAND_0032283,71872,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9252,Frontend Engineer | 8.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.13 | mult=0.925
CAND_0032284,71873,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0555,HR Manager | 14.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.73 | mult=1.056
CAND_0032293,71874,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9190,Graphic Designer | 6.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.20 | mult=0.919
CAND_0032297,71875,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0958,Project Manager | 2.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.65 | mult=1.096
CAND_0032298,71876,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9707,Software Engineer | 8.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.25 | mult=0.971
CAND_0032299,71877,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0296,QA Engineer | 3.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.39 | mult=1.030
CAND_0032302,71878,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0296,Operations Manager | 12.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.58 | mult=1.030
CAND_0032306,71879,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0946,Graphic Designer | 7.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.78 | mult=1.095
CAND_0032310,71880,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8871,Mechanical Engineer | 12.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.13 | mult=0.887
CAND_0032313,71881,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0193,Mobile Developer | 5.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.019
CAND_0032314,71882,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9227,Operations Manager | 2.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.06 | mult=0.923
CAND_0032315,71883,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0159,Graphic Designer | 5.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.46 | mult=1.016
CAND_0032321,71884,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9233,HR Manager | 1.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.05 | mult=0.923
CAND_0032323,71885,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9001,Marketing Manager | 12.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.32 | mult=0.900
CAND_0032324,71886,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9478,Sales Executive | 6.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.17 | mult=0.948
CAND_0032326,71887,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0604,Business Analyst | 11.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.61 | mult=1.060
CAND_0032329,71888,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0603,Operations Manager | 14.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.39 | mult=1.060
CAND_0032333,71889,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0134,Customer Support | 8.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.27 | mult=1.013
CAND_0032336,71890,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9617,Project Manager | 3.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.61 | mult=0.962
CAND_0032339,71891,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0780,Customer Support | 9.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.49 | mult=1.078
CAND_0032342,71892,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8817,Business Analyst | 5.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.15 | mult=0.882
CAND_0032343,71893,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9914,Project Manager | 6.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.57 | mult=0.991
CAND_0032344,71894,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0662,Civil Engineer | 9.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.50 | mult=1.066
