candidate_id,title,retrieval_score
CAND_0051069,Operations Manager,0
CAND_0051070,Mechanical Engineer,0
CAND_0051072,Business Analyst,0
CAND_0051074,HR Manager,0
CAND_0051075,Marketing Manager,0
CAND_0051076,Content Writer,0
CAND_0051077,Business Analyst,0
CAND_0051080,Business Analyst,0
CAND_0051081,HR Manager,0
CAND_0051084,Sales Executive,0
CAND_0051085,Accountant,0
CAND_0051087,Sales Executive,0
CAND_0051088,Accountant,0
CAND_0051091,Civil Engineer,0
CAND_0051092,Project Manager,0
CAND_0051093,Customer Support,0
CAND_0051097,HR Manager,0
CAND_0051100,Accountant,0
CAND_0051101,HR Manager,0
CAND_0051102,Civil Engineer,0
CAND_0051104,Business Analyst,0
CAND_0051105,Project Manager,0
CAND_0051107,HR Manager,0
CAND_0051108,Operations Manager,0
CAND_0051111,HR Manager,0
CAND_0051113,Content Writer,0
CAND_0051114,Graphic Designer,0
CAND_0051115,Civil Engineer,0
CAND_0051116,Marketing Manager,0
CAND_0051117,Operations Manager,0
CAND_0051119,Graphic Designer,0
CAND_0051120,Project Manager,0
CAND_0051121,Business Analyst,0
CAND_0051124,Civil Engineer,0
CAND_0051125,Business Analyst,0
CAND_0051128,Sales Executive,0
CAND_0051129,Graphic Designer,0
CAND_0051130,Graphic Designer,0
CAND_0051132,Civil Engineer,0
CAND_0051134,HR Manager,0
CAND_0051135,Business Analyst,0
CAND_0051138,Sales Executive,0
CAND_0051139,Marketing Manager,0
CAND_0051140,Customer Support,0
CAND_0051142,Civil Engineer,0
CAND_0051147,Project Manager,0
CAND_0051148,Accountant,0
CAND_0051150,Marketing Manager,0
CAND_0051151,Customer Support,0
CAND_0051152,Mechanical Engineer,0
CAND_0051153,HR Manager,0
CAND_0051154,Content Writer,0
CAND_0051155,Accountant,0
CAND_0051158,Accountant,0
CAND_0051159,Marketing Manager,0
CAND_0051160,Accountant,0
CAND_0051162,Business Analyst,0
CAND_0051164,Operations Manager,0
CAND_0051166,Project Manager,0
CAND_0051168,Civil Engineer,0
CAND_0051169,Customer Support,0
CAND_0051170,Project Manager,0
CAND_0051171,Marketing Manager,0
CAND_0051172,Sales Executive,0
CAND_0051173,Sales Executive,0
CAND_0051174,Sales Executive,0
CAND_0051178,Operations Manager,0
CAND_0051179,Project Manager,0
CAND_0051182,Civil Engineer,0
CAND_0051183,Accountant,0
CAND_0051185,Civil Engineer,0
CAND_0051187,Marketing Manager,0
CAND_0051189,Business Analyst,0
CAND_0051190,Sales Executive,0
CAND_0051191,Customer Support,0
CAND_0051192,Project Manager,0
CAND_0051193,Content Writer,0
CAND_0051195,Business Analyst,0
CAND_0051199,HR Manager,0
CAND_0051204,Project Manager,0
CAND_0051205,Business Analyst,0
CAND_0051206,Mechanical Engineer,0
CAND_0051208,Graphic Designer,0
CAND_0051209,HR Manager,0
CAND_0051212,HR Manager,0
CAND_0051216,Mechanical Engineer,0
CAND_0051217,Customer Support,0
CAND_0051218,Customer Support,0
CAND_0051221,Accountant,0
CAND_0051222,HR Manager,0
CAND_0051223,Sales Executive,0
CAND_0051224,Operations Manager,0
CAND_0051225,Business Analyst,0
CAND_0051226,Graphic Designer,0
CAND_0051227,Marketing Manager,0
CAND_0051229,Mechanical Engineer,0
CAND_0051230,HR Manager,0
CAND_0051233,Operations Manager,0
CAND_0051234,Civil Engineer,0
CAND_0051235,Operations Manager,0
CAND_0051236,Graphic Designer,0
CAND_0051242,Graphic Designer,0
CAND_0051243,Project Manager,0
CAND_0051247,Marketing Manager,0
CAND_0051248,HR Manager,0
CAND_0051250,Project Manager,0
CAND_0051251,Sales Executive,0
CAND_0051252,Sales Executive,0
CAND_0051253,Mechanical Engineer,0
CAND_0051254,Civil Engineer,0
CAND_0051256,Civil Engineer,0
CAND_0051260,Civil Engineer,0
CAND_0051262,Civil Engineer,0
CAND_0051263,HR Manager,0
CAND_0051264,HR Manager,0
CAND_0051265,Civil Engineer,0
CAND_0051269,Accountant,0
CAND_0051270,Operations Manager,0
CAND_0051271,Marketing Manager,0
CAND_0051272,Mechanical Engineer,0
CAND_0051273,HR Manager,0
CAND_0051274,Civil Engineer,0
CAND_0051278,Customer Support,0
CAND_0051279,Accountant,0
CAND_0051280,Graphic Designer,0
CAND_0051281,Marketing Manager,0
CAND_0051285,HR Manager,0
CAND_0051286,Project Manager,0
CAND_0051288,Business Analyst,0
CAND_0051289,Customer Support,0
CAND_0051290,Sales Executive,0
CAND_0051291,Project Manager,0
CAND_0051293,Business Analyst,0
CAND_0051296,Customer Support,0
CAND_0051298,Civil Engineer,0
CAND_0051301,Project Manager,0
CAND_0051302,Content Writer,0
CAND_0051303,Customer Support,0
CAND_0051306,Operations Manager,0
CAND_0051307,Customer Support,0
CAND_0051308,Accountant,0
CAND_0051311,Graphic Designer,0
CAND_0051313,Mechanical Engineer,0
CAND_0051314,Accountant,0
CAND_0051316,Project Manager,0
CAND_0051317,Mechanical Engineer,0
CAND_0051320,Operations Manager,0
CAND_0051321,Civil Engineer,0
CAND_0051322,Marketing Manager,0
CAND_0051324,Operations Manager,0
CAND_0051325,Civil Engineer,0
CAND_0051326,Civil Engineer,0
CAND_0051327,Business Analyst,0
CAND_0051328,Accountant,0
CAND_0051329,Customer Support,0
CAND_0051330,Mechanical Engineer,0
CAND_0051334,Customer Support,0
CAND_0051336,Business Analyst,0
CAND_0051337,Content Writer,0
CAND_0051338,Customer Support,0
CAND_0051340,Graphic Designer,0
CAND_0051344,Customer Support,0
CAND_0051345,Graphic Designer,0
CAND_0051346,Mechanical Engineer,0
CAND_0051348,Mechanical Engineer,0
CAND_0051349,Content Writer,0
CAND_0051353,HR Manager,0
CAND_0051354,Mechanical Engineer,0
CAND_0051355,Business Analyst,0
CAND_0051356,Business Analyst,0
CAND_0051360,Accountant,0
CAND_0051363,Business Analyst,0
CAND_0051364,Customer Support,0
CAND_0051368,Civil Engineer,0
CAND_0051371,Sales Executive,0
CAND_0051372,Content Writer,0
CAND_0051373,Project Manager,0
CAND_0051374,Customer Support,0
CAND_0051382,Graphic Designer,0
CAND_0051383,HR Manager,0
CAND_0051384,Operations Manager,0
CAND_0051386,Sales Executive,0
CAND_0051387,Business Analyst,0
CAND_0051388,Civil Engineer,0
CAND_0051389,HR Manager,0
CAND_0051391,Sales Executive,0
CAND_0051393,Accountant,0
CAND_0051395,Business Analyst,0
CAND_0051398,Sales Executive,0
CAND_0051399,Graphic Designer,0
CAND_0051400,Accountant,0
CAND_0051401,HR Manager,0
CAND_0051402,Sales Executive,0
CAND_0051403,Civil Engineer,0
CAND_0051404,Content Writer,0
CAND_0051405,Project Manager,0
CAND_0051408,Customer Support,0
CAND_0051409,Operations Manager,0
CAND_0051410,Sales Executive,0
CAND_0051415,Accountant,0
CAND_0051416,Customer Support,0
CAND_0051417,Project Manager,0
CAND_0051418,Project Manager,0
CAND_0051419,Graphic Designer,0
CAND_0051423,Civil Engineer,0
CAND_0051424,Accountant,0
CAND_0051425,Content Writer,0
CAND_0051427,Civil Engineer,0
CAND_0051429,Operations Manager,0
CAND_0051430,Civil Engineer,0
CAND_0051431,Civil Engineer,0
CAND_0051433,Graphic Designer,0
CAND_0051434,Customer Support,0
CAND_0051437,Civil Engineer,0
CAND_0051439,Marketing Manager,0
CAND_0051440,HR Manager,0
CAND_0051442,Customer Support,0
CAND_0051444,Customer Support,0
CAND_0051445,Sales Executive,0
CAND_0051446,Accountant,0
CAND_0051447,HR Manager,0
CAND_0051448,Accountant,0
CAND_0051449,Customer Support,0
CAND_0051451,Mechanical Engineer,0
CAND_0051453,Marketing Manager,0
CAND_0051454,Sales Executive,0
CAND_0051455,Graphic Designer,0
CAND_0051456,Sales Executive,0
CAND_0051458,Project Manager,0
CAND_0051460,Accountant,0
CAND_0051462,Marketing Manager,0
CAND_0051464,Accountant,0
CAND_0051467,Operations Manager,0
CAND_0051469,HR Manager,0
CAND_0051472,Mechanical Engineer,0
CAND_0051473,Graphic Designer,0
CAND_0051475,Business Analyst,0
CAND_0051476,Business Analyst,0
CAND_0051477,Project Manager,0
CAND_0051478,Marketing Manager,0
CAND_0051479,Marketing Manager,0
CAND_0051480,Project Manager,0
CAND_0051481,Graphic Designer,0
CAND_0051482,Project Manager,0
CAND_0051483,Sales Executive,0
CAND_0051485,Content Writer,0
CAND_0051489,Project Manager,0
CAND_0051490,Customer Support,0
CAND_0051494,Marketing Manager,0
CAND_0051495,HR Manager,0
CAND_0051496,Sales Executive,0
CAND_0051501,Sales Executive,0
CAND_0051502,Civil Engineer,0
CAND_0051503,Civil Engineer,0
CAND_0051504,Business Analyst,0
CAND_0051505,Graphic Designer,0
CAND_0051506,Operations Manager,0
CAND_0051508,Customer Support,0
CAND_0051511,Project Manager,0
CAND_0051513,Content Writer,0
CAND_0051514,Civil Engineer,0
CAND_0051517,Project Manager,0
CAND_0051518,HR Manager,0
CAND_0051519,Sales Executive,0
CAND_0051520,Business Analyst,0
CAND_0051523,Content Writer,0
CAND_0051524,Mechanical Engineer,0
CAND_0051525,HR Manager,0
CAND_0051527,Business Analyst,0
CAND_0051528,Business Analyst,0
CAND_0051529,Graphic Designer,0
CAND_0051534,Accountant,0
CAND_0051535,Marketing Manager,0
CAND_0051539,Project Manager,0
CAND_0051540,Mechanical Engineer,0
CAND_0051541,Sales Executive,0
CAND_0051542,Business Analyst,0
CAND_0051543,Business Analyst,0
CAND_0051546,Business Analyst,0
CAND_0051547,Mechanical Engineer,0
CAND_0051549,Content Writer,0
CAND_0051551,Graphic Designer,0
CAND_0051552,Business Analyst,0
CAND_0051553,Content Writer,0
CAND_0051556,Mechanical Engineer,0
CAND_0051557,HR Manager,0
CAND_0051558,Business Analyst,0
CAND_0051559,Project Manager,0
CAND_0051563,Customer Support,0
CAND_0051565,HR Manager,0
CAND_0051567,Operations Manager,0
CAND_0051569,Civil Engineer,0
CAND_0051570,HR Manager,0
CAND_0051571,Content Writer,0
CAND_0051573,Mechanical Engineer,0
CAND_0051578,Customer Support,0
CAND_0051579,Accountant,0
CAND_0051580,Content Writer,0
CAND_0051581,Operations Manager,0
CAND_0051582,Project Manager,0
CAND_0051583,Operations Manager,0
CAND_0051584,Business Analyst,0
CAND_0051587,Accountant,0
CAND_0051588,Civil Engineer,0
CAND_0051592,Accountant,0
CAND_0051594,Accountant,0
CAND_0051597,Sales Executive,0
CAND_0051599,Accountant,0
CAND_0051600,Graphic Designer,0
CAND_0051601,Graphic Designer,0
CAND_0051602,Civil Engineer,0
CAND_0051603,Accountant,0
CAND_0051604,Accountant,0
CAND_0051606,Content Writer,0
CAND_0051607,Sales Executive,0
CAND_0051608,Sales Executive,0
CAND_0051610,Project Manager,0
CAND_0051612,Marketing Manager,0
CAND_0051613,Sales Executive,0
CAND_0051614,Accountant,0
CAND_0051616,Sales Executive,0
CAND_0051618,Accountant,0
CAND_0051621,Accountant,0
CAND_0051624,Project Manager,0
CAND_0051625,Accountant,0
CAND_0051627,Sales Executive,0
CAND_0051628,Sales Executive,0
CAND_0051629,Graphic Designer,0
CAND_0051631,Business Analyst,0
CAND_0051632,Operations Manager,0
CAND_0051633,Graphic Designer,0
CAND_0051637,Project Manager,0
CAND_0051638,Content Writer,0
CAND_0051640,Content Writer,0
CAND_0051641,Accountant,0
CAND_0051643,Accountant,0
CAND_0051644,Project Manager,0
CAND_0051645,Customer Support,0
CAND_0051646,Content Writer,0
CAND_0051649,Graphic Designer,0
CAND_0051650,Customer Support,0
CAND_0051654,Content Writer,0
CAND_0051655,Sales Executive,0
CAND_0051657,Marketing Manager,0
CAND_0051658,Business Analyst,0
CAND_0051661,Graphic Designer,0
CAND_0051665,Operations Manager,0
CAND_0051666,HR Manager,0
CAND_0051667,Graphic Designer,0
CAND_0051668,Operations Manager,0
CAND_0051670,Mechanical Engineer,0
CAND_0051671,Project Manager,0
CAND_0051673,Business Analyst,0
CAND_0051675,Mechanical Engineer,0
CAND_0051676,Civil Engineer,0
CAND_0051679,Accountant,0
CAND_0051680,Project Manager,0
CAND_0051683,Content Writer,0
CAND_0051684,Sales Executive,0
CAND_0051687,Accountant,0
CAND_0051688,Mechanical Engineer,0
CAND_0051690,HR Manager,0
CAND_0051691,Mechanical Engineer,0
CAND_0051697,Business Analyst,0
CAND_0051704,Business Analyst,0
CAND_0051705,Mechanical Engineer,0
CAND_0051706,Marketing Manager,0
CAND_0051707,Graphic Designer,0
CAND_0051710,Graphic Designer,0
CAND_0051712,Content Writer,0
CAND_0051713,HR Manager,0
CAND_0051714,Sales Executive,0
CAND_0051717,Customer Support,0
CAND_0051718,Accountant,0
CAND_0051719,Business Analyst,0
CAND_0051720,HR Manager,0
CAND_0051721,Business Analyst,0
CAND_0051722,HR Manager,0
CAND_0051723,Content Writer,0
CAND_0051724,Marketing Manager,0
CAND_0051726,Project Manager,0
CAND_0051728,Mechanical Engineer,0
CAND_0051730,Graphic Designer,0
CAND_0051731,Business Analyst,0
CAND_0051732,Business Analyst,0
CAND_0051735,Graphic Designer,0
CAND_0051738,Business Analyst,0
CAND_0051739,Accountant,0
CAND_0051741,Content Writer,0
CAND_0051742,Operations Manager,0
CAND_0051744,Accountant,0
CAND_0051745,Accountant,0
CAND_0051746,Accountant,0
CAND_0051748,Business Analyst,0
CAND_0051754,HR Manager,0
CAND_0051755,Civil Engineer,0
CAND_0051756,Graphic Designer,0
CAND_0051760,Accountant,0
CAND_0051761,Content Writer,0
CAND_0051762,Graphic Designer,0
CAND_0051765,Mechanical Engineer,0
CAND_0051766,Graphic Designer,0
CAND_0051768,Marketing Manager,0
CAND_0051769,Business Analyst,0
CAND_0051770,Project Manager,0
CAND_0051774,Graphic Designer,0
CAND_0051775,Mechanical Engineer,0
CAND_0051777,Mechanical Engineer,0
CAND_0051778,Marketing Manager,0
CAND_0051782,Graphic Designer,0
CAND_0051785,Customer Support,0
CAND_0051786,Content Writer,0
CAND_0051787,Civil Engineer,0
CAND_0051788,Business Analyst,0
CAND_0051794,Operations Manager,0
CAND_0051797,Accountant,0
CAND_0051798,Operations Manager,0
CAND_0051799,Content Writer,0
CAND_0051800,Sales Executive,0
CAND_0051801,Mechanical Engineer,0
CAND_0051803,Business Analyst,0
CAND_0051804,Marketing Manager,0
CAND_0051805,HR Manager,0
CAND_0051806,Mechanical Engineer,0
CAND_0051807,Accountant,0
CAND_0051808,Operations Manager,0
CAND_0051809,Content Writer,0
CAND_0051811,Graphic Designer,0
CAND_0051813,Graphic Designer,0
CAND_0051814,Business Analyst,0
CAND_0051817,Project Manager,0
CAND_0051818,Project Manager,0
CAND_0051819,Graphic Designer,0
CAND_0051821,Sales Executive,0
CAND_0051824,Business Analyst,0
CAND_0051826,Civil Engineer,0
CAND_0051827,Mechanical Engineer,0
CAND_0051830,Project Manager,0
CAND_0051832,Content Writer,0
CAND_0051833,Customer Support,0
CAND_0051835,Civil Engineer,0
CAND_0051836,Operations Manager,0
CAND_0051837,Operations Manager,0
CAND_0051838,Graphic Designer,0
CAND_0051839,Mechanical Engineer,0
CAND_0051842,Sales Executive,0
CAND_0051843,Sales Executive,0
CAND_0051844,Accountant,0
CAND_0051846,Accountant,0
CAND_0051848,Project Manager,0
CAND_0051849,Content Writer,0
CAND_0051850,Accountant,0
CAND_0051851,Accountant,0
CAND_0051853,Graphic Designer,0
CAND_0051855,Civil Engineer,0
CAND_0051856,Accountant,0
CAND_0051857,Project Manager,0
CAND_0051858,Business Analyst,0
CAND_0051859,Business Analyst,0
CAND_0051861,Graphic Designer,0
CAND_0051862,Graphic Designer,0
CAND_0051863,Customer Support,0
CAND_0051867,Content Writer,0
CAND_0051868,Business Analyst,0
CAND_0051869,Graphic Designer,0
CAND_0051870,Civil Engineer,0
CAND_0051871,Business Analyst,0
CAND_0051873,Project Manager,0
CAND_0051874,Business Analyst,0
CAND_0051875,Mechanical Engineer,0
CAND_0051876,Project Manager,0
CAND_0051877,Project Manager,0
CAND_0051878,Marketing Manager,0
CAND_0051882,Accountant,0
CAND_0051883,Business Analyst,0
CAND_0051885,Sales Executive,0
CAND_0051887,Sales Executive,0
CAND_0051891,Project Manager,0
CAND_0051892,Project Manager,0
CAND_0051893,Customer Support,0
CAND_0051897,HR Manager,0
CAND_0051898,Business Analyst,0
CAND_0051900,Operations Manager,0
CAND_0051901,HR Manager,0
CAND_0051902,Mechanical Engineer,0
CAND_0051903,Content Writer,0
CAND_0051904,Business Analyst,0
CAND_0051906,Accountant,0
CAND_0051909,Mechanical Engineer,0
CAND_0051910,Content Writer,0
CAND_0051911,Marketing Manager,0
CAND_0051913,HR Manager,0
CAND_0051914,Business Analyst,0
CAND_0051917,Accountant,0
CAND_0051918,Content Writer,0
CAND_0051919,Project Manager,0
CAND_0051920,Civil Engineer,0
CAND_0051921,Mechanical Engineer,0
CAND_0051923,Accountant,0
CAND_0051924,Mechanical Engineer,0
CAND_0051925,Marketing Manager,0
CAND_0051927,Accountant,0
CAND_0051928,Sales Executive,0
CAND_0051929,Business Analyst,0
CAND_0051931,Civil Engineer,0
CAND_0051932,Sales Executive,0
CAND_0051933,Marketing Manager,0
CAND_0051934,Content Writer,0
CAND_0051935,Customer Support,0
CAND_0051937,Mechanical Engineer,0
CAND_0051938,Customer Support,0
CAND_0051939,Customer Support,0
CAND_0051940,Customer Support,0
CAND_0051942,Sales Executive,0
CAND_0051943,Business Analyst,0
CAND_0051945,Project Manager,0
CAND_0051947,Mechanical Engineer,0
CAND_0051952,Accountant,0
CAND_0051954,Content Writer,0
CAND_0051955,Operations Manager,0
CAND_0051956,HR Manager,0
CAND_0051958,Civil Engineer,0
CAND_0051959,Marketing Manager,0
CAND_0051960,Accountant,0
CAND_0051964,Content Writer,0
CAND_0051965,Accountant,0
CAND_0051966,Graphic Designer,0
CAND_0051967,Graphic Designer,0
CAND_0051969,Business Analyst,0
CAND_0051971,Content Writer,0
CAND_0051972,Civil Engineer,0
CAND_0051973,Sales Executive,0
CAND_0051975,Graphic Designer,0
CAND_0051976,Marketing Manager,0
CAND_0051977,Operations Manager,0
CAND_0051979,Content Writer,0
CAND_0051980,Graphic Designer,0
CAND_0051981,Content Writer,0
CAND_0051983,Civil Engineer,0
CAND_0051984,Business Analyst,0
CAND_0051988,Content Writer,0
CAND_0051989,Business Analyst,0
CAND_0051990,Sales Executive,0
CAND_0051991,Sales Executive,0
CAND_0051992,Business Analyst,0
CAND_0051994,Sales Executive,0
CAND_0051995,Mechanical Engineer,0
CAND_0051998,Operations Manager,0
CAND_0051999,Operations Manager,0
CAND_0052000,Accountant,0
CAND_0052002,Civil Engineer,0
CAND_0052003,HR Manager,0
CAND_0052006,HR Manager,0
CAND_0052007,Graphic Designer,0
CAND_0052008,Graphic Designer,0
CAND_0052009,Content Writer,0
CAND_0052013,Marketing Manager,0
CAND_0052015,Marketing Manager,0
CAND_0052017,Business Analyst,0
CAND_0052019,Content Writer,0
CAND_0052021,Graphic Designer,0
CAND_0052022,Mechanical Engineer,0
CAND_0052023,Mechanical Engineer,0
CAND_0052024,Project Manager,0
CAND_0052025,Accountant,0
CAND_0052028,Graphic Designer,0
CAND_0052031,Project Manager,0
CAND_0052032,Marketing Manager,0
CAND_0052033,Business Analyst,0
CAND_0052034,Project Manager,0
CAND_0052035,Accountant,0
CAND_0052036,Sales Executive,0
CAND_0052039,Marketing Manager,0
CAND_0052040,Operations Manager,0
CAND_0052043,HR Manager,0
CAND_0052046,Project Manager,0
CAND_0052047,Project Manager,0
CAND_0052048,Civil Engineer,0
CAND_0052049,Accountant,0
CAND_0052050,Content Writer,0
CAND_0052051,Project Manager,0
CAND_0052052,HR Manager,0
CAND_0052053,Mechanical Engineer,0
CAND_0052054,Accountant,0
CAND_0052055,Marketing Manager,0
CAND_0052057,Civil Engineer,0
CAND_0052059,Civil Engineer,0
CAND_0052060,HR Manager,0
CAND_0052061,HR Manager,0
CAND_0052062,Project Manager,0
CAND_0052063,Civil Engineer,0
CAND_0052066,Graphic Designer,0
CAND_0052067,Graphic Designer,0
CAND_0052070,Operations Manager,0
CAND_0052072,Business Analyst,0
CAND_0052074,Business Analyst,0
CAND_0052075,Sales Executive,0
CAND_0052076,Project Manager,0
CAND_0052077,Project Manager,0
CAND_0052079,Marketing Manager,0
CAND_0052080,Civil Engineer,0
CAND_0052084,Content Writer,0
CAND_0052085,Sales Executive,0
CAND_0052087,Sales Executive,0
CAND_0052089,Project Manager,0
CAND_0052090,Content Writer,0
CAND_0052091,Business Analyst,0
CAND_0052093,Content Writer,0
CAND_0052094,Operations Manager,0
CAND_0052095,Business Analyst,0
CAND_0052097,Mechanical Engineer,0
CAND_0052098,Accountant,0
CAND_0052103,Project Manager,0
CAND_0052104,HR Manager,0
CAND_0052105,Graphic Designer,0
CAND_0052106,Sales Executive,0
CAND_0052107,Operations Manager,0
CAND_0052108,Graphic Designer,0
CAND_0052110,Civil Engineer,0
CAND_0052111,Marketing Manager,0
CAND_0052112,Business Analyst,0
CAND_0052113,Content Writer,0
CAND_0052116,Civil Engineer,0
CAND_0052118,Mechanical Engineer,0
CAND_0052119,Operations Manager,0
CAND_0052120,Operations Manager,0
CAND_0052121,Sales Executive,0
CAND_0052123,HR Manager,0
CAND_0052124,Customer Support,0
CAND_0052126,Mechanical Engineer,0
CAND_0052128,Content Writer,0
CAND_0052130,Content Writer,0
CAND_0052132,Operations Manager,0
CAND_0052134,Customer Support,0
CAND_0052135,Content Writer,0
CAND_0052139,Business Analyst,0
CAND_0052143,Customer Support,0
CAND_0052144,Project Manager,0
CAND_0052145,Accountant,0
CAND_0052147,Operations Manager,0
CAND_0052148,Content Writer,0
CAND_0052149,Business Analyst,0
CAND_0052150,Marketing Manager,0
CAND_0052151,Business Analyst,0
CAND_0052152,Graphic Designer,0
CAND_0052153,Mechanical Engineer,0
CAND_0052154,Civil Engineer,0
CAND_0052156,Graphic Designer,0
CAND_0052157,Graphic Designer,0
CAND_0052158,Mechanical Engineer,0
CAND_0052159,Project Manager,0
CAND_0052161,Operations Manager,0
CAND_0052162,Sales Executive,0
CAND_0052163,Operations Manager,0
CAND_0052164,Graphic Designer,0
CAND_0052165,Graphic Designer,0
CAND_0052166,Civil Engineer,0
CAND_0052167,Business Analyst,0
CAND_0052168,Customer Support,0
CAND_0052170,Mechanical Engineer,0
CAND_0052172,Business Analyst,0
CAND_0052173,Sales Executive,0
CAND_0052174,Mechanical Engineer,0
CAND_0052175,Mechanical Engineer,0
CAND_0052177,Business Analyst,0
CAND_0052178,Sales Executive,0
CAND_0052180,Operations Manager,0
CAND_0052181,Operations Manager,0
CAND_0052182,Business Analyst,0
CAND_0052185,Customer Support,0
CAND_0052186,Customer Support,0
CAND_0052187,HR Manager,0
CAND_0052189,Content Writer,0
CAND_0052190,Operations Manager,0
CAND_0052191,HR Manager,0
CAND_0052193,Graphic Designer,0
CAND_0052196,Project Manager,0
CAND_0052197,Marketing Manager,0
CAND_0052199,Content Writer,0
CAND_0052200,Project Manager,0
CAND_0052202,Project Manager,0
CAND_0052204,Mechanical Engineer,0
CAND_0052205,Project Manager,0
CAND_0052206,Graphic Designer,0
CAND_0052207,HR Manager,0
CAND_0052211,Operations Manager,0
CAND_0052212,Operations Manager,0
CAND_0052213,Accountant,0
CAND_0052214,Graphic Designer,0
CAND_0052215,Mechanical Engineer,0
CAND_0052216,Customer Support,0
CAND_0052217,Project Manager,0
CAND_0052218,Operations Manager,0
CAND_0052219,Customer Support,0
CAND_0052220,Operations Manager,0
CAND_0052222,Marketing Manager,0
CAND_0052223,Marketing Manager,0
CAND_0052224,Sales Executive,0
CAND_0052225,Marketing Manager,0
CAND_0052226,Sales Executive,0
CAND_0052228,Marketing Manager,0
CAND_0052229,Graphic Designer,0
CAND_0052230,Graphic Designer,0
CAND_0052232,Business Analyst,0
CAND_0052233,Graphic Designer,0
CAND_0052234,Graphic Designer,0
CAND_0052235,Business Analyst,0
CAND_0052238,Content Writer,0
CAND_0052240,Project Manager,0
CAND_0052241,Mechanical Engineer,0
CAND_0052242,Graphic Designer,0
CAND_0052243,Business Analyst,0
CAND_0052245,Operations Manager,0
CAND_0052246,Content Writer,0
CAND_0052247,Sales Executive,0
CAND_0052248,Business Analyst,0
CAND_0052249,Marketing Manager,0
CAND_0052250,HR Manager,0
CAND_0052255,Customer Support,0
CAND_0052260,Marketing Manager,0
CAND_0052262,HR Manager,0
CAND_0052264,Marketing Manager,0
CAND_0052266,Marketing Manager,0
CAND_0052267,Mechanical Engineer,0
CAND_0052268,Project Manager,0
CAND_0052271,Project Manager,0
CAND_0052272,Civil Engineer,0
CAND_0052275,Customer Support,0
CAND_0052278,Business Analyst,0
CAND_0052279,Accountant,0
CAND_0052283,Graphic Designer,0
CAND_0052285,Marketing Manager,0
CAND_0052286,Customer Support,0
CAND_0052288,Civil Engineer,0
CAND_0052290,Sales Executive,0
CAND_0052291,Mechanical Engineer,0
CAND_0052292,HR Manager,0
CAND_0052293,Customer Support,0
CAND_0052294,Civil Engineer,0
CAND_0052295,Project Manager,0
CAND_0052296,Customer Support,0
CAND_0052297,Civil Engineer,0
CAND_0052298,Mechanical Engineer,0
CAND_0052299,Business Analyst,0
CAND_0052301,Graphic Designer,0
CAND_0052302,Mechanical Engineer,0
CAND_0052303,Mechanical Engineer,0
CAND_0052304,Operations Manager,0
CAND_0052308,Content Writer,0
CAND_0052310,Mechanical Engineer,0
CAND_0052311,Graphic Designer,0
CAND_0052313,Mechanical Engineer,0
CAND_0052317,Marketing Manager,0
CAND_0052318,Marketing Manager,0
CAND_0052319,Project Manager,0
CAND_0052320,Civil Engineer,0
CAND_0052321,Graphic Designer,0
CAND_0052325,Accountant,0
CAND_0052327,Graphic Designer,0
CAND_0052329,Accountant,0
CAND_0052330,Mechanical Engineer,0
CAND_0052331,Graphic Designer,0
CAND_0052334,Business Analyst,0
CAND_0052336,Marketing Manager,0
CAND_0052337,Operations Manager,0
CAND_0052338,Sales Executive,0
CAND_0052339,Business Analyst,0
CAND_0052340,HR Manager,0
CAND_0052341,Accountant,0
CAND_0052343,HR Manager,0
CAND_0052344,Graphic Designer,0
CAND_0052347,HR Manager,0
CAND_0052349,Mechanical Engineer,0
CAND_0052350,Accountant,0
CAND_0052351,Content Writer,0
CAND_0052354,Customer Support,0
CAND_0052357,Project Manager,0
CAND_0052358,Content Writer,0
CAND_0052359,Mechanical Engineer,0
CAND_0052361,Sales Executive,0
CAND_0052364,HR Manager,0
CAND_0052365,Operations Manager,0
CAND_0052366,Graphic Designer,0
CAND_0052368,Graphic Designer,0
CAND_0052372,Sales Executive,0
CAND_0052373,Business Analyst,0
CAND_0052374,Accountant,0
CAND_0052376,Content Writer,0
CAND_0052377,Customer Support,0
CAND_0052378,Project Manager,0
CAND_0052379,Operations Manager,0
CAND_0052380,Content Writer,0
CAND_0052384,HR Manager,0
CAND_0052385,Mechanical Engineer,0
CAND_0052386,Operations Manager,0
CAND_0052388,Civil Engineer,0
CAND_0052389,Project Manager,0
CAND_0052391,Project Manager,0
CAND_0052393,Business Analyst,0
CAND_0052394,Accountant,0
CAND_0052395,Marketing Manager,0
CAND_0052397,Customer Support,0
CAND_0052398,HR Manager,0
CAND_0052399,Civil Engineer,0
CAND_0052403,HR Manager,0
CAND_0052405,Business Analyst,0
CAND_0052406,HR Manager,0
CAND_0052407,Project Manager,0
CAND_0052408,Mechanical Engineer,0
CAND_0052409,Project Manager,0
CAND_0052410,Civil Engineer,0
CAND_0052411,HR Manager,0
CAND_0052412,Content Writer,0
CAND_0052413,Content Writer,0
CAND_0052416,Project Manager,0
CAND_0052417,Marketing Manager,0
CAND_0052418,Content Writer,0
CAND_0052420,HR Manager,0
CAND_0052421,Graphic Designer,0
CAND_0052422,Graphic Designer,0
CAND_0052424,Content Writer,0
CAND_0052426,Mechanical Engineer,0
CAND_0052427,Business Analyst,0
