candidate_id,rank,final_score,semantic_score,title_score,career_score,assessment_score,skill_trust_score,retrieval_score,behavioral_multiplier,reasoning,embedding_score,hybrid_score,hybrid_rank
CAND_0081686,1,0.924575,92.4575,35.0,24.0741,12.885,9.1543,11.3442,1.15,Search Engineer | 6.0 yrs exp | 3 AI role(s) in career | assess=12.9 | resp_rate=0.91 | mult=1.150,56.47011995315552,87.05939299297333,1
CAND_0085275,93908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9462,Marketing Manager | 4.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.15 | mult=0.946,32.13564455509186,4.820346683263779,85099
CAND_0055017,81363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0696,Business Analyst | 13.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.46 | mult=1.070,32.13558197021484,4.820337295532226,85100
CAND_0055979,81781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,Content Writer | 13.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.32 | mult=0.999,32.1355402469635,4.820331037044525,85101
CAND_0017416,65698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,Marketing Manager | 2.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.13 | mult=0.999,32.13551640510559,4.820327460765839,85102
CAND_0030511,71088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0877,Sales Executive | 9.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.48 | mult=1.088,32.13536143302917,4.820304214954375,85103
CAND_0068041,86815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0313,Sales Executive | 4.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.36 | mult=1.031,32.13416337966919,4.820124506950378,85104
CAND_0031909,71702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0565,Marketing Manager | 2.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.34 | mult=1.056,32.1337342262268,4.82006013393402,85105
CAND_0084259,93501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816,Graphic Designer | 14.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.32 | mult=0.982,32.13351964950561,4.820027947425841,85106
CAND_0098123,99200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9307,Content Writer | 1.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.46 | mult=0.931,32.13344812393188,4.820017218589782,85107
CAND_0051009,79702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0925,Project Manager | 10.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.67 | mult=1.093,32.13302493095398,4.819953739643097,85108
CAND_0020489,66958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002,Content Writer | 8.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.50 | mult=1.002,32.1320116519928,4.81980174779892,85109
CAND_0054584,81170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9692,Customer Support | 6.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.21 | mult=0.969,32.13174641132355,4.819761961698532,85110
CAND_0054512,81138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0991,Project Manager | 1.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.73 | mult=1.099,32.13067650794983,4.819601476192474,85111
CAND_0089166,95501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687,Business Analyst | 5.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.53 | mult=0.969,32.13012814521789,4.819519221782683,85112
CAND_0085873,94162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0519,Business Analyst | 15.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.052,32.1298599243164,4.81947898864746,85113
CAND_0089541,95645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0381,Customer Support | 14.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.46 | mult=1.038,32.12982416152954,4.819473624229431,85114
CAND_0061048,83897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9203,Sales Executive | 12.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.27 | mult=0.920,32.12982416152954,4.819473624229431,85115
CAND_0043758,76675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1151,Business Analyst | 13.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.71 | mult=1.115,32.12957084178924,4.819435626268386,85116
CAND_0090913,96245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934,Content Writer | 14.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.11 | mult=0.934,32.12928771972656,4.819393157958984,85117
CAND_0064108,85216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0495,Sales Executive | 1.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.47 | mult=1.050,32.12888240814209,4.8193323612213135,85118
CAND_0002583,59538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9835,Content Writer | 11.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.52 | mult=0.984,32.128679752349846,4.819301962852477,85119
CAND_0033658,72435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,Content Writer | 1.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.22 | mult=0.933,32.12843239307403,4.8192648589611045,85120
CAND_0098117,99197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9542,Business Analyst | 9.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.34 | mult=0.954,32.12808966636657,4.819213449954986,85121
CAND_0073112,88921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.036,Content Writer | 5.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.41 | mult=1.036,32.1276307106018,4.81914460659027,85122
CAND_0009131,62264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,Project Manager | 11.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.47 | mult=0.980,32.12752938270569,4.819129407405853,85123
CAND_0075358,89829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595,Marketing Manager | 4.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.07 | mult=0.960,32.12748169898987,4.81912225484848,85124
CAND_0042418,76103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0817,Sales Executive | 13.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.61 | mult=1.082,32.127469778060906,4.819120466709136,85125
CAND_0020657,67030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1377,Project Manager | 4.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.138,32.12720155715942,4.819080233573913,85126
CAND_0087989,95007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,Business Analyst | 7.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.52 | mult=0.999,32.1271687746048,4.81907531619072,85127
CAND_0058900,82993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9757,Graphic Designer | 4.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.63 | mult=0.976,32.12651014328003,4.818976521492004,85128
CAND_0073054,88893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9602,Sales Executive | 3.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.31 | mult=0.960,32.12599754333496,4.818899631500244,85129
CAND_0008437,61979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0665,Content Writer | 13.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.45 | mult=1.067,32.12563693523407,4.8188455402851105,85130
CAND_0090271,95963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0916,Content Writer | 8.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.47 | mult=1.092,32.125627994537346,4.818844199180602,85131
CAND_0075368,89834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9416,Graphic Designer | 12.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.13 | mult=0.942,32.12530314922333,4.818795472383499,85132
CAND_0072391,88621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1198,Customer Support | 13.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.58 | mult=1.120,32.12524652481079,4.818786978721619,85133
CAND_0091834,96605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1067,Business Analyst | 14.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=1.107,32.12503492832184,4.818755239248276,85134
CAND_0002196,59359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0688,Business Analyst | 11.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.59 | mult=1.069,32.1240097284317,4.818601459264755,85135
CAND_0034753,72888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9668,Accountant | 3.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.49 | mult=0.967,32.12383091449737,4.818574637174605,85136
CAND_0073475,89071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0334,Marketing Manager | 12.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.52 | mult=1.033,32.12362825870514,4.818544238805771,85137
CAND_0052049,80126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993,Accountant | 9.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.73 | mult=0.999,32.12316632270813,4.8184749484062195,85138
CAND_0074429,89461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659,Business Analyst | 8.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.09 | mult=0.966,32.12301135063171,4.818451702594756,85139
CAND_0035704,73302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8457,Graphic Designer | 1.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.08 | mult=0.846,32.12296366691589,4.818444550037383,85140
CAND_0014970,64725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9729,Graphic Designer | 4.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.18 | mult=0.973,32.12280869483948,4.818421304225922,85141
CAND_0056109,81827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1328,Sales Executive | 11.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.53 | mult=1.133,32.12257027626037,4.8183855414390555,85142
CAND_0081402,92332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0586,Project Manager | 1.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.44 | mult=1.059,32.12242126464844,4.818363189697266,85143
CAND_0073967,89278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0591,Business Analyst | 9.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.50 | mult=1.059,32.12186694145202,4.818280041217803,85144
CAND_0002063,59308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0151,Sales Executive | 6.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.12 | mult=1.015,32.12174773216247,4.8182621598243704,85145
CAND_0040334,75226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0166,Graphic Designer | 7.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.47 | mult=1.017,32.12140202522278,4.818210303783417,85146
CAND_0004554,60378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,Customer Support | 12.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.36 | mult=0.930,32.12133049964905,4.818199574947357,85147
CAND_0003242,59817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0808,Accountant | 14.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.081,32.120978832244866,4.81814682483673,85148
CAND_0063434,84932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865,Accountant | 12.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.38 | mult=0.987,32.12087750434875,4.818131625652312,85149
CAND_0036970,73827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0419,Content Writer | 9.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.54 | mult=1.042,32.12085962295532,4.818128943443298,85150
CAND_0047089,78094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9745,Content Writer | 5.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.12 | mult=0.975,32.12031126022339,4.818046689033508,85151
CAND_0028487,70229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9559,Graphic Designer | 7.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.31 | mult=0.956,32.12018609046936,4.818027913570404,85152
CAND_0046252,77742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9683,Content Writer | 14.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.07 | mult=0.968,32.120180130004876,4.8180270195007315,85153
CAND_0041112,75558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9236,Business Analyst | 11.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.29 | mult=0.924,32.12012052536011,4.818018078804016,85154
CAND_0044991,77211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0003,Graphic Designer | 1.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.19 | mult=1.000,32.12003707885742,4.818005561828613,85155
CAND_0060801,83805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1048,Graphic Designer | 11.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.68 | mult=1.105,32.11958706378937,4.817938059568405,85156
CAND_0011411,63209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9563,Business Analyst | 1.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.49 | mult=0.956,32.11948573589325,4.817922860383987,85157
CAND_0055201,81438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9179,Sales Executive | 3.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.13 | mult=0.918,32.1190744638443,4.817861169576645,85158
CAND_0028638,70286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9251,Customer Support | 13.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.28 | mult=0.925,32.11898505687713,4.8178477585315695,85159
CAND_0013666,64163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0239,Accountant | 9.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.72 | mult=1.024,32.118725776672356,4.817808866500854,85160
CAND_0094055,97515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0125,Customer Support | 12.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.58 | mult=1.012,32.118654251098626,4.817798137664794,85161
CAND_0090988,96282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822,Content Writer | 6.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.08 | mult=0.982,32.11839199066162,4.817758798599243,85162
CAND_0022999,67954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0732,Content Writer | 11.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=1.073,32.11833238601684,4.817749857902526,85163
CAND_0081259,92274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0868,Accountant | 7.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=1.087,32.11790025234222,4.817685037851333,85164
CAND_0070726,57888,0.007945,0.7945,0.0,0.0,0.0,0.0,0.7945,1.15,Java Developer | 9.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.80 | mult=1.150,27.615469694137566,4.817645454120635,85165
CAND_0074196,89374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487,Content Writer | 11.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.44 | mult=0.949,32.11755752563476,4.817633628845214,85166
CAND_0035658,73275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9753,Content Writer | 8.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.44 | mult=0.975,32.1174144744873,4.817612171173095,85167
CAND_0056344,81929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9695,Business Analyst | 9.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.52 | mult=0.970,32.11714327335357,4.817571491003036,85168
CAND_0086385,94371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0467,Project Manager | 5.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.57 | mult=1.047,32.1170836687088,4.81756255030632,85169
CAND_0056565,82021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8951,Marketing Manager | 14.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.09 | mult=0.895,32.11700916290283,4.817551374435425,85170
CAND_0049302,78990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9536,Content Writer | 8.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.09 | mult=0.954,32.11692571640014,4.817538857460021,85171
CAND_0090614,96108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872,Accountant | 6.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.63 | mult=1.087,32.11648464202881,4.817472696304321,85172
CAND_0055209,81446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176,Business Analyst | 3.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.34 | mult=0.918,32.11615085601806,4.817422628402709,85173
CAND_0011206,63121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0743,Accountant | 6.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.73 | mult=1.074,32.11608231067657,4.817412346601485,85174
CAND_0043905,76736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0294,Marketing Manager | 9.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.29 | mult=1.029,32.11601972579956,4.817402958869934,85175
CAND_0075076,89703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723,Content Writer | 3.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.10 | mult=0.972,32.11593627929687,4.81739044189453,85176
CAND_0098031,99156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9768,Graphic Designer | 6.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.22 | mult=0.977,32.11592435836792,4.817388653755188,85177
CAND_0063288,84866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9482,Content Writer | 15.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.19 | mult=0.948,32.11584091186523,4.817376136779784,85178
CAND_0037350,73985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0071,Content Writer | 4.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.42 | mult=1.007,32.11564421653747,4.8173466324806204,85179
CAND_0065017,58172,0.005186,0.5343,0.0,0.0,0.0,0.0,0.5343,1.1163,Full Stack Developer | 3.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.80 | mult=1.116,29.1766494512558,4.81730741768837,85180
CAND_0006364,61122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1208,Marketing Manager | 3.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.76 | mult=1.121,32.11520314216614,4.817280471324921,85181
CAND_0086441,94397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9377,Marketing Manager | 4.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.13 | mult=0.938,32.1148931980133,4.817233979701995,85182
CAND_0046376,77793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0407,Customer Support | 7.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.28 | mult=1.041,32.11456537246704,4.817184805870056,85183
CAND_0087209,94683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0076,Marketing Manager | 8.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.48 | mult=1.008,32.11439251899719,4.817158877849579,85184
CAND_0027026,69618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0367,Graphic Designer | 4.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.25 | mult=1.037,32.11430311203003,4.817145466804504,85185
CAND_0004489,60354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,Content Writer | 14.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.69 | mult=1.150,32.114076614379876,4.8171114921569815,85186
CAND_0028589,70266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0646,Business Analyst | 10.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.56 | mult=1.065,32.1140706539154,4.81711059808731,85187
CAND_0080688,92024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0938,Graphic Designer | 2.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.72 | mult=1.094,32.11401104927063,4.8171016573905945,85188
CAND_0031524,71530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9884,Graphic Designer | 13.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.51 | mult=0.988,32.11365044116974,4.817047566175461,85189
CAND_0021153,67228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0008,Accountant | 14.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.35 | mult=1.001,32.11351037025451,4.817026555538177,85190
CAND_0091678,96545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9234,Sales Executive | 14.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.27 | mult=0.923,32.11349248886108,4.817023873329162,85191
CAND_0044353,76934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0676,Marketing Manager | 7.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.34 | mult=1.068,32.113420963287346,4.817013144493102,85192
CAND_0009001,62216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9203,Graphic Designer | 10.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.16 | mult=0.920,32.11325109004974,4.816987663507461,85193
CAND_0060051,83497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0686,Graphic Designer | 14.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.54 | mult=1.069,32.11318254470825,4.816977381706238,85194
CAND_0057777,82539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0199,Project Manager | 7.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.44 | mult=1.020,32.11306929588318,4.816960394382477,85195
CAND_0068266,86919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1338,Marketing Manager | 8.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.71 | mult=1.134,32.11284577846527,4.816926866769791,85196
CAND_0039202,74769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1159,Graphic Designer | 8.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.73 | mult=1.116,32.11283683776855,4.816925525665282,85197
CAND_0086976,94590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587,Graphic Designer | 4.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.67 | mult=1.059,32.1125328540802,4.81687992811203,85198
CAND_0027308,69729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0308,Accountant | 6.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.42 | mult=1.031,32.11211562156677,4.816817343235016,85199
CAND_0069911,87627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0084,Content Writer | 13.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.42 | mult=1.008,32.11196362972259,4.816794544458388,85200
CAND_0010035,62653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0315,Graphic Designer | 4.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.46 | mult=1.032,32.11188912391662,4.816783368587493,85201
CAND_0063820,85093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9438,Marketing Manager | 3.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.29 | mult=0.944,32.11157321929931,4.816735982894897,85202
CAND_0074323,89425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939,Accountant | 14.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.40 | mult=0.994,32.1115493774414,4.81673240661621,85203
CAND_0009783,62536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0424,Business Analyst | 5.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.25 | mult=1.042,32.11150169372558,4.816725254058837,85204
CAND_0032678,72037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9846,Accountant | 6.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.67 | mult=0.985,32.11139440536499,4.8167091608047485,85205
CAND_0017674,65812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9129,Business Analyst | 13.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.20 | mult=0.913,32.11134076118469,4.816701114177704,85206
CAND_0075420,89856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075,Accountant | 10.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.16 | mult=0.907,32.111218571662896,4.8166827857494345,85207
CAND_0002420,59471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0432,Marketing Manager | 2.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.56 | mult=1.043,32.11066722869873,4.81660008430481,85208
CAND_0009034,62231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754,Accountant | 12.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.13 | mult=0.975,32.11017251014709,4.816525876522063,85209
CAND_0039248,74789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0555,Business Analyst | 14.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.49 | mult=1.056,32.1100503206253,4.816507548093795,85210
CAND_0095793,98229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0696,Marketing Manager | 6.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.74 | mult=1.070,32.10999369621277,4.816499054431915,85211
CAND_0055086,81393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0691,DevOps Engineer | 2.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.39 | mult=1.069,32.1097731590271,4.816465973854065,85212
CAND_0076941,90470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1112,QA Engineer | 5.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.59 | mult=1.111,32.109716534614556,4.816457480192184,85213
CAND_0007386,61554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1234,Business Analyst | 8.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.70 | mult=1.123,32.10967779159546,4.816451668739319,85214
